SampleID	Tissue	Genotype	Treatment	Replicate	inbred	total	passed	failed	pair	pair_bad	pair_dup	pair_map	pair_map_hq	pair_map_hq0	pair_map0	pair_orphan	pair_orphan_hq	pair_orphan_hq0	pair_orphan0	pair_unmap	unpair	unpair_bad	unpair_dup	unpair_map	unpair_map_hq	unpair_map_hq0	unpair_map0	unpair_unmap	Assigned	Unassigned_MultiMapping	Unassigned_NoFeatures	Unassigned_Ambiguity	Unassigned_Unmapped
SRR8043368	leaf	NKS8326xMo17	L	2	FALSE	1247705	1242328	5377	0	0	0	0	0	0	0	0	0	0	0	0	1242328	0	0	116494	11162	4512	89999	1125834	5290	0	3669	2203	1125834
SRR8043369	leaf	PHJ40xMo17	L	2	FALSE	38693223	37922825	770398	37922825	0	0	36015503	34441807	14521526	15003383	0	0	0	0	1907322	0	0	0	0	0	0	0	0	32413642	4073929	1631557	396608	1907322
SRR8043370	leaf	LH123HTxB73	E	2	FALSE	2573889	2566065	7824	0	0	0	0	0	0	0	0	0	0	0	0	2566065	0	0	178645	55651	19800	102985	2387420	25492	0	25084	5075	2387420
SRR8043371	leaf	PHG35xMo17	E	1	FALSE	6084283	6066655	17628	0	0	0	0	0	0	0	0	0	0	0	0	6066655	0	0	775302	170960	67650	583422	5291353	75697	0	61652	33611	5291353
SRR8043372	leaf	PHJ40xB73	E	1	FALSE	4139283	4118102	21181	0	0	0	0	0	0	0	0	0	0	0	0	4118102	0	0	230480	68411	32837	158439	3887622	29979	0	29995	8437	3887622
SRR8043373	leaf	PHJ40xMo17	E	1	FALSE	4619482	4595158	24324	0	0	0	0	0	0	0	0	0	0	0	0	4595158	0	0	643508	141691	76209	509316	3951650	55435	0	68914	17342	3951650
SRR8043374	leaf	DKFAPWxMo17	I	1	FALSE	6444329	6407649	36680	0	0	0	0	0	0	0	0	0	0	0	0	6407649	0	0	298467	51461	28232	244496	6109182	18842	0	18811	13808	6109182
SRR8043375	leaf	LH93xMo17	E	1	FALSE	2338342	2330679	7663	0	0	0	0	0	0	0	0	0	0	0	0	2330679	0	0	156805	38386	13892	106066	2173874	19832	0	13141	5413	2173874
SRR8043376	leaf	LH93xB73	E	1	FALSE	3168730	3157979	10751	0	0	0	0	0	0	0	0	0	0	0	0	3157979	0	0	438128	73222	37084	353058	2719851	29574	0	17580	26068	2719851
SRR8043377	leaf	LH93xPH207	E	1	FALSE	5729443	5709090	20353	0	0	0	0	0	0	0	0	0	0	0	0	5709090	0	0	359824	67040	26824	271441	5349266	28009	0	24933	14098	5349266
SRR8043378	leaf	H99xB73	R	2	FALSE	5962827	5953469	9358	0	0	0	0	0	0	0	0	0	0	0	0	5953469	0	0	320862	76023	50164	246913	5632607	36938	0	20520	18565	5632607
SRR8043379	leaf	LH156xB73	E_T2	1	FALSE	5477435	5448249	29186	0	0	0	0	0	0	0	0	0	0	0	0	5448249	0	0	579203	158573	71533	409213	4869046	67894	0	64584	26095	4869046
SRR8043380	leaf	Mo17xB73	E_T2	1	FALSE	4629554	4607578	21976	0	0	0	0	0	0	0	0	0	0	0	0	4607578	0	0	507958	110656	47590	377295	4099620	52929	0	41719	16008	4099620
SRR8043381	leaf	Mo17xB73	E	2	FALSE	5203009	5176627	26382	0	0	0	0	0	0	0	0	0	0	0	0	5176627	0	0	398032	85787	31939	285068	4778595	43082	0	30949	11756	4778595
SRR8043382	leaf	LH85xPH207	E	2	FALSE	5408686	5388951	19735	0	0	0	0	0	0	0	0	0	0	0	0	5388951	0	0	348275	81334	25646	244799	5040676	43654	0	24935	12745	5040676
SRR8043383	leaf	LH93xMo17	E	2	FALSE	24503442	24183134	320308	24183134	0	0	23538511	21562273	9744191	10165120	0	0	0	0	644623	0	0	0	0	0	0	0	0	18886914	5730503	2244575	430784	644623
SRR8043384	leaf	DKFAPWxMo17	R	2	FALSE	6207914	6198067	9847	0	0	0	0	0	0	0	0	0	0	0	0	6198067	0	0	348486	91417	59160	265147	5849581	45571	0	22150	23696	5849581
SRR8043385	leaf	H99xMo17	R	2	FALSE	5417160	5409106	8054	0	0	0	0	0	0	0	0	0	0	0	0	5409106	0	0	356635	116915	75109	249866	5052471	62126	0	29779	25010	5052471
SRR8043386	leaf	Mo45xB73	E	2	FALSE	41288512	40644183	644329	40644183	0	0	39459939	36574956	21244379	22438563	0	0	0	0	1184244	0	0	0	0	0	0	0	0	32792066	8030886	3214232	568658	1184244
SRR8043387	leaf	PHG50xMo17	R	1	FALSE	31373579	30832676	540903	30832676	0	0	29114120	27975875	11934635	12249542	0	0	0	0	1718556	0	0	0	0	0	0	0	0	26102729	3085467	1508997	364149	1718556
SRR8043388	leaf	PHG50xB73	R	2	FALSE	32927502	32282596	644906	32282596	0	0	31558772	30623903	18028485	18436415	0	0	0	0	723824	0	0	0	0	0	0	0	0	28693246	2510981	1556610	374047	723824
SRR8043389	leaf	Mo17xPHG29	R	1	FALSE	2756375	2751772	4603	0	0	0	0	0	0	0	0	0	0	0	0	2751772	0	0	247289	65826	40783	178434	2504483	32250	0	18383	15193	2504483
SRR8043390	leaf	Mo17xPH207	R	1	FALSE	7103127	7092016	11111	0	0	0	0	0	0	0	0	0	0	0	0	7092016	0	0	557756	132920	79748	409980	6534260	58031	0	36342	38547	6534260
SRR8043391	leaf	B84xPH207	E	1	FALSE	32912650	32068064	844586	32068064	0	0	31093262	28959912	15735161	16403222	0	0	0	0	974802	0	0	0	0	0	0	0	0	26116239	6482365	2291210	552463	974802
SRR8043392	leaf	CR1HTxB73	E	1	FALSE	34614989	33928921	686068	33928921	0	0	33006239	30696458	17017919	17618461	0	0	0	0	922682	0	0	0	0	0	0	0	0	27804101	7131979	2426521	465836	922682
SRR8043393	leaf	CR1HTxMo17	E	2	FALSE	25014328	24552821	461507	24552821	0	0	23924284	22288306	10030410	10409802	0	0	0	0	628537	0	0	0	0	0	0	0	0	20306519	4900740	1656198	325589	628537
SRR8043394	leaf	Mo17xOh43	R	1	FALSE	7005566	6994144	11422	0	0	0	0	0	0	0	0	0	0	0	0	6994144	0	0	324573	74868	43072	244342	6669571	34165	0	20623	20080	6669571
SRR8043395	leaf	LH156xMo17	R_T2	1	FALSE	27632625	27089616	543009	27089616	0	0	25705436	24619594	10922803	11266711	0	0	0	0	1384180	0	0	0	0	0	0	0	0	22885764	2968284	1402675	331155	1384180
SRR8043396	leaf	B73xMo17	E	1	FALSE	32970991	32495821	475170	32495821	0	0	31790497	30044806	20850661	21980394	0	0	0	0	705324	0	0	0	0	0	0	0	0	27100152	4816544	2296906	647748	705324
SRR8043397	leaf	LH123HTxPH207	E	1	FALSE	34285740	33600585	685155	33600585	0	0	32484059	29927048	12882734	13393764	0	0	0	0	1116526	0	0	0	0	0	0	0	0	27073590	7405358	2426723	426735	1116526
SRR8043398	leaf	LH93xB73	E	2	FALSE	39523877	38438620	1085257	38438620	0	0	36712708	33698589	16823053	17519502	0	0	0	0	1725912	0	0	0	0	0	0	0	0	29059023	8866906	4001580	637986	1725912
SRR8043399	leaf	DKFAPWxB73	I	1	FALSE	34198690	31259682	2939008	31259682	0	0	30651588	29835101	15115580	15453021	0	0	0	0	608094	0	0	0	0	0	0	0	0	28152728	2109016	1351247	331126	608094
SRR8043400	leaf	PHG83xB73	E	1	FALSE	5178340	5161391	16949	0	0	0	0	0	0	0	0	0	0	0	0	5161391	0	0	1264021	344166	164113	923717	3897370	153906	0	93687	96573	3897370
SRR8043401	leaf	LH93xPH207	E	2	FALSE	45458536	44465957	992579	44465957	0	0	42589317	38101786	14763393	15405100	0	0	0	0	1876640	0	0	0	0	0	0	0	0	32463526	13191287	5005054	633206	1876640
SRR8043402	leaf	Mo45xPH207	E	2	FALSE	43046173	42310649	735524	42310649	0	0	40888780	36995431	17066094	18297993	0	0	0	0	1421869	0	0	0	0	0	0	0	0	32610490	10910474	3884539	500402	1421869
SRR8043403	leaf	PHG39xMo17	I	2	FALSE	31774417	31081956	692461	31081956	0	0	29492207	28496866	12564392	12864707	0	0	0	0	1589749	0	0	0	0	0	0	0	0	26814689	2604840	1343511	338666	1589749
SRR8043404	leaf	PH207xB73	I	2	FALSE	31714951	30949957	764994	30949957	0	0	30226451	29307095	16834863	17250137	0	0	0	0	723506	0	0	0	0	0	0	0	0	27432023	2378271	1374337	500735	723506
SRR8043405	leaf	LH93xB73	S	1	FALSE	4764436	4745829	18607	0	0	0	0	0	0	0	0	0	0	0	0	4745829	0	0	479303	74432	45966	382443	4266526	39017	0	21565	13850	4266526
SRR8043406	leaf	Mo44xB73	S	2	FALSE	3887653	3872554	15099	0	0	0	0	0	0	0	0	0	0	0	0	3872554	0	0	155945	25625	15331	120946	3716609	11924	0	8385	5316	3716609
SRR8043407	leaf	Mo45xB73	S	2	FALSE	3698876	3683775	15101	0	0	0	0	0	0	0	0	0	0	0	0	3683775	0	0	233644	37853	21507	187491	3450131	19942	0	9894	8017	3450131
SRR8043408	leaf	LH93xMo17	S	1	FALSE	4957033	4936189	20844	0	0	0	0	0	0	0	0	0	0	0	0	4936189	0	0	706839	97903	47100	566683	4229350	43005	0	24162	30736	4229350
SRR8043409	leaf	B84xMo17	S	2	FALSE	36804848	36095653	709195	36095653	0	0	34183156	32717957	16817850	17376312	0	0	0	0	1912497	0	0	0	0	0	0	0	0	30439942	3829153	1829406	448609	1912497
SRR8043410	leaf	PHG50xMo17	I	2	FALSE	34582521	33844067	738454	33844067	0	0	32614374	31466532	14039877	14385047	0	0	0	0	1229693	0	0	0	0	0	0	0	0	29486263	2931474	1593427	386842	1229693
SRR8043411	leaf	Mo17xPH207	S	1	FALSE	5679441	5646689	32752	0	0	0	0	0	0	0	0	0	0	0	0	5646689	0	0	673391	70181	40148	548165	4973298	26260	0	21609	22312	4973298
SRR8043412	leaf	Mo17xB73	S	1	FALSE	4130169	4113148	17021	0	0	0	0	0	0	0	0	0	0	0	0	4113148	0	0	660835	94727	53318	544632	3452313	49471	0	22554	22702	3452313
SRR8043413	leaf	Ny821xMo17	E	2	FALSE	32691585	31594556	1097029	31594556	0	0	30935001	28560218	11239202	11724551	0	0	0	0	659555	0	0	0	0	0	0	0	0	26088730	7107496	2125254	346234	659555
SRR8043414	leaf	MoGxMo17	E	2	FALSE	36172369	34913749	1258620	34913749	0	0	34256410	31289910	12491040	12951008	0	0	0	0	657339	0	0	0	0	0	0	0	0	28438533	9789036	2453543	397834	657339
SRR8043415	leaf	W64AxMo17	E	1	FALSE	33038303	31633896	1404407	31633896	0	0	30819671	27466538	11002927	11908015	0	0	0	0	814225	0	0	0	0	0	0	0	0	23824033	9545700	2711799	930706	814225
SRR8043416	leaf	B84xB73	I	1	FALSE	32191200	30152266	2038934	30152266	0	0	29516018	28758479	15585289	15934874	0	0	0	0	636248	0	0	0	0	0	0	0	0	27131584	1924801	1279316	347579	636248
SRR8043417	leaf	B84xMo17	I	1	FALSE	31638037	29520659	2117378	29520659	0	0	28731141	27857358	11229798	11468422	0	0	0	0	789518	0	0	0	0	0	0	0	0	26216398	2224985	1308806	332154	789518
SRR8043418	leaf	PHJ40xB73	E	2	FALSE	32453983	30995297	1458686	30995297	0	0	30272931	28136803	13738507	14762723	0	0	0	0	722366	0	0	0	0	0	0	0	0	26033404	5652014	1496555	606844	722366
SRR8043419	leaf	PHJ40xMo17	E	2	FALSE	30912782	29683647	1229135	29683647	0	0	29159760	26622506	11134023	12275302	0	0	0	0	523887	0	0	0	0	0	0	0	0	24371569	6662564	1552722	698215	523887
SRR8043420	leaf	Mo17xPH207	E	2	FALSE	29672060	28636365	1035695	28636365	0	0	27896078	25379443	10969457	11852284	0	0	0	0	740287	0	0	0	0	0	0	0	0	22214884	6874910	2726970	437589	740287
SRR8043421	leaf	W64AxB73	E	1	FALSE	31152487	29923782	1228705	29923782	0	0	29310988	26631952	12498601	13282757	0	0	0	0	612794	0	0	0	0	0	0	0	0	23497397	7473514	2351426	783129	612794
SRR8043422	leaf	MoGxB73	I	2	FALSE	32435057	31194549	1240508	31194549	0	0	30552566	29694175	16475084	16822276	0	0	0	0	641983	0	0	0	0	0	0	0	0	27866065	2238845	1453868	374242	641983
SRR8043423	leaf	PHG39xB73	E	1	FALSE	20917028	20384058	532970	19637332	0	0	19123406	18314107	10624260	10975624	0	0	0	0	513926	0	0	0	0	0	0	0	0	17224508	2356216	752618	336981	513926
SRR8043424	leaf	DKFAPWxB73	S	2	FALSE	5789894	5766715	23179	0	0	0	0	0	0	0	0	0	0	0	0	5766715	0	0	818763	145611	86092	670500	4947952	83440	0	30870	31301	4947952
SRR8043425	leaf	H99xB73	S	2	FALSE	8252972	8217141	35831	0	0	0	0	0	0	0	0	0	0	0	0	8217141	0	0	587277	119723	49695	441550	7629864	76249	0	28479	14995	7629864
SRR8043426	leaf	PHG39xMo17	E	2	FALSE	45576903	42855903	2721e3	42855903	0	0	41457477	39021557	18884100	19687682	0	0	0	0	1398426	0	0	0	0	0	0	0	0	36198391	7422266	2140351	682815	1398426
SRR8043427	leaf	Mo17xB73	E_T2	2	FALSE	34822028	34083056	738972	34083056	0	0	31527476	29625370	17372940	18459587	0	0	0	0	2555580	0	0	0	0	0	0	0	0	26748075	5268696	2169160	708135	2555580
SRR8043428	leaf	PHN11xMo17	R	2	FALSE	5289667	5277040	12627	0	0	0	0	0	0	0	0	0	0	0	0	5277040	0	0	403751	82582	50600	317976	4873289	35067	0	23077	24438	4873289
SRR8043429	leaf	LH156xB73	E	2	FALSE	51677726	50852780	824946	50852780	0	0	48616178	45816358	26480574	27842031	0	0	0	0	2236602	0	0	0	0	0	0	0	0	42044266	7843212	2818055	954037	2236602
SRR8043430	leaf	NKH8431xPH207	E	2	FALSE	5259044	5242554	16490	0	0	0	0	0	0	0	0	0	0	0	0	5242554	0	0	675084	235014	107439	467086	4567470	120215	0	80209	34590	4567470
SRR8043431	leaf	LH123HTxB73	L	2	FALSE	6831525	6812023	19502	0	0	0	0	0	0	0	0	0	0	0	0	6812023	0	0	1143107	143424	71817	877445	5668916	74731	0	39754	28939	5668916
SRR8043432	leaf	PHN11xB73	S	1	FALSE	1481091	1477726	3365	0	0	0	0	0	0	0	0	0	0	0	0	1477726	0	0	366773	58549	31386	303608	1110953	30482	0	18763	9304	1110953
SRR8043433	leaf	PH207xMo17	E	2	FALSE	5691171	5672217	18954	0	0	0	0	0	0	0	0	0	0	0	0	5672217	0	0	1041529	247185	124392	780355	4630688	92812	0	102378	51995	4630688
SRR8043434	leaf	PHG47xB73	S	1	FALSE	3518259	3510346	7913	0	0	0	0	0	0	0	0	0	0	0	0	3510346	0	0	201771	29246	14684	157848	3308575	16883	0	8720	3643	3308575
SRR8043435	leaf	B84xB73	L	1	FALSE	4654585	4640672	13913	0	0	0	0	0	0	0	0	0	0	0	0	4640672	0	0	455936	55636	28551	347531	4184736	27720	0	15746	12170	4184736
SRR8043436	leaf	DKFAPWxMo17	L	2	FALSE	6841193	6820537	20656	0	0	0	0	0	0	0	0	0	0	0	0	6820537	0	0	735464	87121	32398	523947	6085073	39580	0	37376	10165	6085073
SRR8043437	leaf	W64AxMo17	R	1	FALSE	5335284	5314586	20698	0	0	0	0	0	0	0	0	0	0	0	0	5314586	0	0	358532	94053	59192	269603	4956054	49476	0	26324	18253	4956054
SRR8043438	leaf	PHG35xPH207	E	2	FALSE	46502539	45388668	1113871	45388668	0	0	43974191	41880808	17999021	18644333	0	0	0	0	1414477	0	0	0	0	0	0	0	0	39569581	5652079	1923896	387331	1414477
SRR8043439	leaf	PHG50xB73	E	2	FALSE	2553565	2544168	9397	0	0	0	0	0	0	0	0	0	0	0	0	2544168	0	0	261479	60988	33509	188357	2282689	23717	0	24913	12358	2282689
SRR8043440	leaf	Mo17xB73	R	1	FALSE	5728298	5718458	9840	0	0	0	0	0	0	0	0	0	0	0	0	5718458	0	0	421646	103332	68384	322421	5296812	49636	0	26339	27357	5296812
SRR8043441	leaf	LH156xMo17	R_T2	2	FALSE	3667169	3656870	10299	0	0	0	0	0	0	0	0	0	0	0	0	3656870	0	0	521294	133459	86504	406390	3135576	66066	0	41049	26344	3135576
SRR8043442	leaf	LH123HTxPH207	E	2	FALSE	2134627	2128230	6397	0	0	0	0	0	0	0	0	0	0	0	0	2128230	0	0	207248	51432	20965	138880	1920982	27102	0	17163	7167	1920982
SRR8043443	leaf	LH85xB73	I	2	FALSE	5772086	5745311	26775	0	0	0	0	0	0	0	0	0	0	0	0	5745311	0	0	429114	99870	49179	320413	5316197	45193	0	33868	20809	5316197
SRR8043444	leaf	PHG50xMo17	S	2	FALSE	4940218	4916678	23540	0	0	0	0	0	0	0	0	0	0	0	0	4916678	0	0	290864	58109	20162	215659	4625814	32354	0	20007	5748	4625814
SRR8043445	leaf	PHG39xPH207	E	2	FALSE	3221286	3209975	11311	0	0	0	0	0	0	0	0	0	0	0	0	3209975	0	0	476695	83743	47949	403716	2733280	33481	0	23154	27108	2733280
SRR8043446	leaf	LH123HTxMo17	S	2	FALSE	8440830	8403367	37463	0	0	0	0	0	0	0	0	0	0	0	0	8403367	0	0	1705699	201784	105428	1425333	6697668	113997	0	53801	33986	6697668
SRR8043447	leaf	MoGxB73	E	2	FALSE	2527345	2519251	8094	0	0	0	0	0	0	0	0	0	0	0	0	2519251	0	0	131471	25369	10687	104540	2387780	11300	0	9919	4150	2387780
SRR8043448	leaf	PHG47xB73	L_T2	2	FALSE	31814724	31108652	706072	31108652	0	0	29903290	28332542	17526869	18381615	0	0	0	0	1205362	0	0	0	0	0	0	0	0	25858478	4677543	2155763	318301	1205362
SRR8043449	leaf	LH123HTxMo17	R	2	FALSE	5421739	5412536	9203	0	0	0	0	0	0	0	0	0	0	0	0	5412536	0	0	460924	128111	86132	341458	4951612	77677	0	27427	23007	4951612
SRR8043450	leaf	LH85xB73	E	2	FALSE	36973456	36258428	715028	36258428	0	0	35195814	31748722	16693324	17974261	0	0	0	0	1062614	0	0	0	0	0	0	0	0	28466601	9589197	2592444	689677	1062614
SRR8043451	leaf	LH145xB73	R	2	FALSE	3679150	3673305	5845	0	0	0	0	0	0	0	0	0	0	0	0	3673305	0	0	381764	107170	76989	298163	3291541	57845	0	21703	27622	3291541
SRR8043452	leaf	Mo17xPH207	S	2	FALSE	28857821	28290225	567596	28290225	0	0	27478612	26275036	10672186	11000201	0	0	0	0	811613	0	0	0	0	0	0	0	0	24477723	3132919	1462378	334935	811613
SRR8043453	leaf	Mo17xB73	S	2	FALSE	36122889	35223328	899561	35223328	0	0	34544553	33337314	18717918	19280490	0	0	0	0	678775	0	0	0	0	0	0	0	0	31686576	3059931	1219289	431449	678775
SRR8043454	leaf	LH93xMo17	S	2	FALSE	41835290	40936365	898925	40936365	0	0	39870154	38286126	15513530	16017835	0	0	0	0	1066211	0	0	0	0	0	0	0	0	36248579	4067426	1591115	446432	1066211
SRR8043455	leaf	LH145xB73	S	2	FALSE	41367907	39954148	1413759	39954148	0	0	39266543	37933005	23449201	24197544	0	0	0	0	687605	0	0	0	0	0	0	0	0	35966211	3399701	1527206	439588	687605
SRR8043456	leaf	LH123HTxB73	S	2	FALSE	36189496	34759168	1430328	34759168	0	0	34132697	32955195	18554940	19088926	0	0	0	0	626471	0	0	0	0	0	0	0	0	31400051	2947945	1141986	413158	626471
SRR8043457	leaf	LH93xB73	S	2	FALSE	35848387	35096652	751735	35096652	0	0	34478683	33307890	19067576	19657900	0	0	0	0	617969	0	0	0	0	0	0	0	0	31611443	2917132	1277048	419399	617969
SRR8043458	leaf	LH85xB73	S	2	FALSE	33431645	31816071	1615574	31816071	0	0	31173819	30075213	16757210	17293680	0	0	0	0	642252	0	0	0	0	0	0	0	0	28538168	2816167	1158119	378926	642252
SRR8043459	leaf	LH156xMo17	S	2	FALSE	37837439	32435340	5402099	32435340	0	0	31234682	29707277	11158961	11523818	0	0	0	0	1200658	0	0	0	0	0	0	0	0	27234020	4020349	2070425	402832	1200658
SRR8043460	leaf	PHG47xMo17	L	1	FALSE	6078122	6051953	26169	0	0	0	0	0	0	0	0	0	0	0	0	6051953	0	0	489963	61351	19081	351906	5561990	25812	0	28665	6874	5561990
SRR8043461	leaf	PHG39xMo17	L	1	FALSE	5783714	5759540	24174	0	0	0	0	0	0	0	0	0	0	0	0	5759540	0	0	784110	87766	36875	599364	4975430	41191	0	30807	15768	4975430
SRR8043462	leaf	B84xPH207	E	2	FALSE	5308491	5288299	20192	0	0	0	0	0	0	0	0	0	0	0	0	5288299	0	0	409508	110067	41345	293870	4878791	64820	0	33988	11259	4878791
SRR8043463	leaf	CR1HTxB73	E	2	FALSE	5952840	5930801	22039	0	0	0	0	0	0	0	0	0	0	0	0	5930801	0	0	602189	156474	68990	405156	5328612	64928	0	72550	18996	5328612
SRR8043464	leaf	LH156xMo17	R	2	FALSE	5097851	5075617	22234	0	0	0	0	0	0	0	0	0	0	0	0	5075617	0	0	470301	100193	61732	366220	4605316	43426	0	31001	25766	4605316
SRR8043465	leaf	LH85xMo17	E	2	FALSE	43218961	42324405	894556	42324405	0	0	40724636	37499001	16041676	17122707	0	0	0	0	1599769	0	0	0	0	0	0	0	0	34485010	9074323	2390571	623420	1599769
SRR8043466	leaf	W64AxMo17	L_T2	2	FALSE	4790598	4763309	27289	0	0	0	0	0	0	0	0	0	0	0	0	4763309	0	0	230510	33710	10242	165306	4532799	14574	0	15829	3307	4532799
SRR8043467	leaf	B84xMo17	E	2	FALSE	3994955	3979236	15719	0	0	0	0	0	0	0	0	0	0	0	0	3979236	0	0	268446	50719	22050	203898	3710790	21770	0	21439	7510	3710790
SRR8043468	leaf	PHG50xB73	L	2	FALSE	5365337	5345043	20294	0	0	0	0	0	0	0	0	0	0	0	0	5345043	0	0	371848	46494	17507	270810	4973195	18995	0	21783	5716	4973195
SRR8043469	leaf	PHG39xB73	L	1	FALSE	5076381	5053191	23190	0	0	0	0	0	0	0	0	0	0	0	0	5053191	0	0	600298	64765	34124	468534	4452893	30522	0	14850	19393	4452893
SRR8043470	leaf	PH207xB73	R	1	FALSE	32913509	32252159	661350	32252159	0	0	31515474	30634332	18787816	19181453	0	0	0	0	736685	0	0	0	0	0	0	0	0	28984351	2309189	1254753	395228	736685
SRR8043471	leaf	PHG35xB73	R	2	FALSE	30751800	30104872	646928	30104872	0	0	29307597	28470629	16427414	16783023	0	0	0	0	797275	0	0	0	0	0	0	0	0	26760989	2234227	1380574	329066	797275
SRR8043472	leaf	PHG29xB73	R	2	FALSE	32200700	31683648	517052	31683648	0	0	30391428	29532224	17596748	17984124	0	0	0	0	1292220	0	0	0	0	0	0	0	0	27851652	2282523	1322062	358510	1292220
SRR8043473	leaf	PHB47xMo17	R	2	FALSE	27257895	26475705	782190	26475705	0	0	24774484	23723707	10181987	10474390	0	0	0	0	1701221	0	0	0	0	0	0	0	0	21897811	2815514	1495350	330546	1701221
SRR8043474	leaf	NKS8326xB73	R	1	FALSE	32151657	31486154	665503	31486154	0	0	30644627	29768497	17924313	18310172	0	0	0	0	841527	0	0	0	0	0	0	0	0	28032223	2343091	1391485	344789	841527
SRR8043475	leaf	Oh43xB73	R	2	FALSE	32304229	31638098	666131	31638098	0	0	30261060	29383061	18098249	18503166	0	0	0	0	1377038	0	0	0	0	0	0	0	0	27661315	2339725	1368830	352916	1377038
SRR8043476	leaf	NKS8326xMo17	R	2	FALSE	33829330	33154620	674710	33154620	0	0	32010407	30722630	13196130	13564141	0	0	0	0	1144213	0	0	0	0	0	0	0	0	28575539	3433951	1698104	448987	1144213
SRR8043477	leaf	PHB47xB73	R	2	FALSE	39500934	37127004	2373930	37127004	0	0	35788638	34815495	18531901	18927891	0	0	0	0	1338366	0	0	0	0	0	0	0	0	32899386	2593719	1509366	406743	1338366
SRR8043478	leaf	PHG39xMo17	R	2	FALSE	32960372	32309190	651182	32309190	0	0	31283084	30082007	13208094	13547990	0	0	0	0	1026106	0	0	0	0	0	0	0	0	28040252	3206843	1612927	428828	1026106
SRR8043479	leaf	PHG39xB73	R	2	FALSE	36943044	36135906	807138	36135906	0	0	34264996	33314370	20213423	20639830	0	0	0	0	1870910	0	0	0	0	0	0	0	0	31520573	2509120	1335108	458689	1870910
SRR8043480	leaf	Mo44xMo17	R	1	FALSE	36964631	36200344	764287	36200344	0	0	34860430	33457470	14829910	15234587	0	0	0	0	1339914	0	0	0	0	0	0	0	0	30967424	3803561	2044098	445948	1339914
SRR8043481	leaf	Mo17xB73	R	2	FALSE	37760827	36923372	837455	36923372	0	0	36040545	35036507	20543329	20986211	0	0	0	0	882827	0	0	0	0	0	0	0	0	33045912	2668254	1567845	422750	882827
SRR8043482	leaf	LH93xMo17	R	2	FALSE	31734254	31060321	673933	31060321	0	0	28661600	27524278	11353866	11653041	0	0	0	0	2398721	0	0	0	0	0	0	0	0	25615622	2985255	1550760	357896	2398721
SRR8043483	leaf	Mo17xPHG29	R	2	FALSE	32747715	32101024	646691	32101024	0	0	29684357	28389308	12105822	12448233	0	0	0	0	2416667	0	0	0	0	0	0	0	0	26038822	3581504	1965763	384723	2416667
SRR8043484	leaf	Mo17xOh43	R	2	FALSE	34041994	33266512	775482	33266512	0	0	30273612	28958962	12175722	12527939	0	0	0	0	2992900	0	0	0	0	0	0	0	0	26704889	3534876	1855704	398369	2992900
SRR8043485	leaf	Mo17xPH207	R	2	FALSE	31611734	31027054	584680	31027054	0	0	29622038	28258812	12298270	12674920	0	0	0	0	1405016	0	0	0	0	0	0	0	0	25661508	3868646	2187484	409820	1405016
SRR8043486	leaf	LH156xMo17	I_T2	2	FALSE	4947617	4922371	25246	0	0	0	0	0	0	0	0	0	0	0	0	4922371	0	0	629113	75490	40027	538026	4293258	23541	0	23910	28039	4293258
SRR8043487	leaf	LH156xB73	R	2	FALSE	37562439	36832052	730387	36832052	0	0	36077625	35018644	21100782	21570500	0	0	0	0	754427	0	0	0	0	0	0	0	0	32978026	2865262	1596799	443819	754427
SRR8043488	leaf	Q381xB73	E_T2	2	FALSE	6383905	6353553	30352	0	0	0	0	0	0	0	0	0	0	0	0	6353553	0	0	560719	114622	55475	426023	5792834	48094	0	35102	31426	5792834
SRR8043489	leaf	LH85xB73	R	2	FALSE	39893312	39110063	783249	39110063	0	0	37329753	36238490	21749594	22238422	0	0	0	0	1780310	0	0	0	0	0	0	0	0	34119053	3022890	1699971	419466	1780310
SRR8043490	leaf	PHG50xMo17	L	1	FALSE	33077189	32344475	732714	32344475	0	0	30768304	29486716	11852601	12180846	0	0	0	0	1576171	0	0	0	0	0	0	0	0	27608667	3379221	1552099	325950	1576171
SRR8043491	leaf	PHG72xB73	L	2	FALSE	34115222	33242958	872264	33242958	0	0	32077952	30708657	17808318	18416624	0	0	0	0	1165006	0	0	0	0	0	0	0	0	27798747	3923106	2571586	338324	1165006
SRR8043492	leaf	LH93xB73	L	1	FALSE	469538	468179	1359	0	0	0	0	0	0	0	0	0	0	0	0	468179	0	0	55692	5327	2427	41582	412487	2678	0	1739	910	412487
SRR8043493	leaf	B73xMo17	E	2	FALSE	3729273	3717531	11742	0	0	0	0	0	0	0	0	0	0	0	0	3717531	0	0	579385	127571	64723	440020	3138146	45497	0	39763	42311	3138146
SRR8043494	leaf	PHJ40xB73	L	2	FALSE	36023138	35327509	695629	35327509	0	0	34421978	32939925	19330496	20040823	0	0	0	0	905531	0	0	0	0	0	0	0	0	30240428	4124079	2340325	359172	905531
SRR8043495	leaf	NKS8326xB73	S	2	FALSE	31977599	30797222	1180377	30797222	0	0	30162414	29135315	15629264	16071537	0	0	0	0	634808	0	0	0	0	0	0	0	0	27686591	2621529	1068224	380500	634808
SRR8043496	leaf	LH93xMo17	L	1	FALSE	5268966	5252562	16404	0	0	0	0	0	0	0	0	0	0	0	0	5252562	0	0	494712	53752	25711	373792	4757850	25838	0	16398	11516	4757850
