SampleID	Tissue	Genotype	Treatment	Replicate	paired
GH525	seedling_v2	GH525	NA	1	FALSE
GH527	seedling_v2	GH527	NA	1	FALSE
GH528	seedling_v2	GH528	NA	1	FALSE
GH530	seedling_v2	GH530	NA	1	FALSE
GH531	seedling_v2	GH531	NA	1	FALSE
GH532	seedling_v2	GH532	NA	1	FALSE
GH534	seedling_v2	GH534	NA	1	FALSE
GH535	seedling_v2	GH535	NA	1	FALSE
GH537	seedling_v2	GH537	NA	1	FALSE
GH538	seedling_v2	GH538	NA	1	FALSE
GH540	seedling_v2	GH540	NA	1	FALSE
GH541	seedling_v2	GH541	NA	1	FALSE
GH542	seedling_v2	GH542	NA	1	FALSE
GH543	seedling_v2	GH543	NA	1	FALSE
GH545	seedling_v2	GH545	NA	1	FALSE
GH546	seedling_v2	GH546	NA	1	FALSE
GH548	seedling_v2	GH548	NA	1	FALSE
GH551	seedling_v2	GH551	NA	1	FALSE
GH552	seedling_v2	GH552	NA	1	FALSE
GH553	seedling_v2	GH553	NA	1	FALSE
GH554	seedling_v2	GH554	NA	1	FALSE
GH557	seedling_v2	GH557	NA	1	FALSE
GH558	seedling_v2	GH558	NA	1	FALSE
GH559	seedling_v2	GH559	NA	1	FALSE
GH560	seedling_v2	GH560	NA	1	FALSE
GH561	seedling_v2	GH561	NA	1	FALSE
GH562	seedling_v2	GH562	NA	1	FALSE
GH563	seedling_v2	GH563	NA	1	FALSE
GH564	seedling_v2	GH564	NA	1	FALSE
GH565	seedling_v2	GH565	NA	1	FALSE
GH566	seedling_v2	GH566	NA	1	FALSE
GH570	seedling_v2	GH570	NA	1	FALSE
GH571	seedling_v2	GH571	NA	1	FALSE
GH573	seedling_v2	GH573	NA	1	FALSE
GH576	seedling_v2	GH576	NA	1	FALSE
GH578	seedling_v2	GH578	NA	1	FALSE
GH582	seedling_v2	GH582	NA	1	FALSE
GH584	seedling_v2	GH584	NA	1	FALSE
GH585	seedling_v2	GH585	NA	1	FALSE
GH586	seedling_v2	GH586	NA	1	FALSE
GH587	seedling_v2	GH587	NA	1	FALSE
GH588	seedling_v2	GH588	NA	1	FALSE
GH589	seedling_v2	GH589	NA	1	FALSE
GH590	seedling_v2	GH590	NA	1	FALSE
GH591	seedling_v2	GH591	NA	1	FALSE
GH593	seedling_v2	GH593	NA	1	FALSE
GH595	seedling_v2	GH595	NA	1	FALSE
GH596	seedling_v2	GH596	NA	1	FALSE
GH597	seedling_v2	GH597	NA	1	FALSE
GH600	seedling_v2	GH600	NA	1	FALSE
GH601	seedling_v2	GH601	NA	1	FALSE
GH602	seedling_v2	GH602	NA	1	FALSE
GH603	seedling_v2	GH603	NA	1	FALSE
GH604	seedling_v2	GH604	NA	1	FALSE
GH605	seedling_v2	GH605	NA	1	FALSE
GH606	seedling_v2	GH606	NA	1	FALSE
GH607	seedling_v2	GH607	NA	1	FALSE
GH608	seedling_v2	GH608	NA	1	FALSE
GH609	seedling_v2	GH609	NA	1	FALSE
GH612	seedling_v2	GH612	NA	1	FALSE
GH613	seedling_v2	GH613	NA	1	FALSE
GH614	seedling_v2	GH614	NA	1	FALSE
GH615	seedling_v2	GH615	NA	1	FALSE
GH616	seedling_v2	GH616	NA	1	FALSE
GH617	seedling_v2	GH617	NA	1	FALSE
GH619	seedling_v2	GH619	NA	1	FALSE
GH620	seedling_v2	GH620	NA	1	FALSE
GH621	seedling_v2	GH621	NA	1	FALSE
GH623	seedling_v2	GH623	NA	1	FALSE
GH624	seedling_v2	GH624	NA	1	FALSE
GH625	seedling_v2	GH625	NA	1	FALSE
GH626	seedling_v2	GH626	NA	1	FALSE
GH628	seedling_v2	GH628	NA	1	FALSE
GH630	seedling_v2	GH630	NA	1	FALSE
GH631	seedling_v2	GH631	NA	1	FALSE
GH632	seedling_v2	GH632	NA	1	FALSE
GH633	seedling_v2	GH633	NA	1	FALSE
GH634	seedling_v2	GH634	NA	1	FALSE
GH636	seedling_v2	GH636	NA	1	FALSE
GH638	seedling_v2	GH638	NA	1	FALSE
GH639	seedling_v2	GH639	NA	1	FALSE
GH640	seedling_v2	GH640	NA	1	FALSE
GH641	seedling_v2	GH641	NA	1	FALSE
GH642	seedling_v2	GH642	NA	1	FALSE
GH643	seedling_v2	GH643	NA	1	FALSE
GH645	seedling_v2	GH645	NA	1	FALSE
GH646	seedling_v2	GH646	NA	1	FALSE
GH648	seedling_v2	GH648	NA	1	FALSE
GH649	seedling_v2	GH649	NA	1	FALSE
GH650	seedling_v2	GH650	NA	1	FALSE
GH651	seedling_v2	GH651	NA	1	FALSE
GH652	seedling_v2	GH652	NA	1	FALSE
GH653	seedling_v2	GH653	NA	1	FALSE
GH658	seedling_v2	GH658	NA	1	FALSE
GH659	seedling_v2	GH659	NA	1	FALSE
GH661	seedling_v2	GH661	NA	1	FALSE
GH662	seedling_v2	GH662	NA	1	FALSE
GH664	seedling_v2	GH664	NA	1	FALSE
GH665	seedling_v2	GH665	NA	1	FALSE
GH666	seedling_v2	GH666	NA	1	FALSE
GH668	seedling_v2	GH668	NA	1	FALSE
GH670	seedling_v2	GH670	NA	1	FALSE
GH671	seedling_v2	GH671	NA	1	FALSE
GH674	seedling_v2	GH674	NA	1	FALSE
GH676	seedling_v2	GH676	NA	1	FALSE
GH678	seedling_v2	GH678	NA	1	FALSE
GH679	seedling_v2	GH679	NA	1	FALSE
GH681	seedling_v2	GH681	NA	1	FALSE
GH683	seedling_v2	GH683	NA	1	FALSE
GH684	seedling_v2	GH684	NA	1	FALSE
GH685	seedling_v2	GH685	NA	1	FALSE
GH686	seedling_v2	GH686	NA	1	FALSE
GH687	seedling_v2	GH687	NA	1	FALSE
GH691	seedling_v2	GH691	NA	1	FALSE
GH692	seedling_v2	GH692	NA	1	FALSE
GH693	seedling_v2	GH693	NA	1	FALSE
GH694	seedling_v2	GH694	NA	1	FALSE
GH696	seedling_v2	GH696	NA	1	FALSE
GH697	seedling_v2	GH697	NA	1	FALSE
GH698	seedling_v2	GH698	NA	1	FALSE
GH699	seedling_v2	GH699	NA	1	FALSE
GH700	seedling_v2	GH700	NA	1	FALSE
GH701	seedling_v2	GH701	NA	1	FALSE
GH702	seedling_v2	GH702	NA	1	FALSE
GH704	seedling_v2	GH704	NA	1	FALSE
GH705	seedling_v2	GH705	NA	1	FALSE
GH707	seedling_v2	GH707	NA	1	FALSE
GH708	seedling_v2	GH708	NA	1	FALSE
GH709	seedling_v2	GH709	NA	1	FALSE
GH716	seedling_v2	GH716	NA	1	FALSE
GH717	seedling_v2	GH717	NA	1	FALSE
GH718	seedling_v2	GH718	NA	1	FALSE
GH719	seedling_v2	GH719	NA	1	FALSE
GH720	seedling_v2	GH720	NA	1	FALSE
GH721	seedling_v2	GH721	NA	1	FALSE
GH722	seedling_v2	GH722	NA	1	FALSE
GH724	seedling_v2	GH724	NA	1	FALSE
GH725	seedling_v2	GH725	NA	1	FALSE
GH726	seedling_v2	GH726	NA	1	FALSE
GH727	seedling_v2	GH727	NA	1	FALSE
GH728	seedling_v2	GH728	NA	1	FALSE
GH730	seedling_v2	GH730	NA	1	FALSE
GH731	seedling_v2	GH731	NA	1	FALSE
GH733	seedling_v2	GH733	NA	1	FALSE
GH734	seedling_v2	GH734	NA	1	FALSE
GH736	seedling_v2	GH736	NA	1	FALSE
GH737	seedling_v2	GH737	NA	1	FALSE
GH738	seedling_v2	GH738	NA	1	FALSE
GH739	seedling_v2	GH739	NA	1	FALSE
GH741	seedling_v2	GH741	NA	1	FALSE
GH742	seedling_v2	GH742	NA	1	FALSE
GH745	seedling_v2	GH745	NA	1	FALSE
GH746	seedling_v2	GH746	NA	1	FALSE
GH747	seedling_v2	GH747	NA	1	FALSE
GH748	seedling_v2	GH748	NA	1	FALSE
GH749	seedling_v2	GH749	NA	1	FALSE
GH750	seedling_v2	GH750	NA	1	FALSE
GH752	seedling_v2	GH752	NA	1	FALSE
GH754	seedling_v2	GH754	NA	1	FALSE
GH756	seedling_v2	GH756	NA	1	FALSE
GH757	seedling_v2	GH757	NA	1	FALSE
GH759	seedling_v2	GH759	NA	1	FALSE
