SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR5911621	LMAD	CML238		1	FALSE	4793647	86
SRR5911622	L3Base	CML238		1	FALSE	4475085	86
SRR5911623	LMAN	CML238		1	FALSE	7509512	86
SRR5911624	L3Tip	CML228		1	FALSE	2776435	90
SRR5911626	Kern	CML228		1	FALSE	5999110	90
SRR5911627	Kern	CML228		2	FALSE	4300804	90
SRR5911628	LMAD	Il14H		1	FALSE	4210842	86
SRR5911629	GRoot	Il14H		1	FALSE	4757188	86
SRR5911630	Kern	Il101T		1	FALSE	5003556	90
SRR5911631	GShoot	Il14H		1	FALSE	3455535	86
SRR5911632	L3Base	Il101T		1	FALSE	9231176	86
SRR5911633	L3Tip	Il101T		1	FALSE	7708363	86
SRR5911634	GShoot	Il101T		1	FALSE	4031107	86
SRR5911635	GRoot	Il101T		1	FALSE	6323699	86
SRR5911636	LMAN	Il14H		1	FALSE	3403377	86
SRR5911637	L3Tip	Il14H		1	FALSE	5119816	86
SRR5911638	L3Tip	CML341		1	FALSE	6564917	86
SRR5911639	L3Base	CML341		1	FALSE	5042568	86
SRR5911640	GRoot	CML333		1	FALSE	5205200	86
SRR5911641	L3Base	CML333		1	FALSE	13785344	86
SRR5911642	L3Tip	CML333		1	FALSE	8083995	86
SRR5911643	Kern	CML333		1	FALSE	6474188	90
SRR5911644	LMAD	CML341		1	FALSE	10252242	86
SRR5911645	GShoot	CML341		1	FALSE	4239716	86
SRR5911646	LMAN	CML341		1	FALSE	3094800	86
SRR5911647	GRoot	CML341		1	FALSE	4653166	86
SRR5911648	Kern	F6		1	FALSE	6079062	90
SRR5911649	LMAD	F7		1	FALSE	5307431	86
SRR5911650	L3Base	F6		1	FALSE	3784795	86
SRR5911651	L3Tip	F6		1	FALSE	6185866	86
SRR5911652	GRoot	F7		1	FALSE	2686722	86
SRR5911653	LMAN	H95		1	FALSE	5480037	86
SRR5911654	LMAN	F7		1	FALSE	5935961	86
SRR5911655	GShoot	F7		1	FALSE	6811146	86
SRR5911656	L3Base	H91		1	FALSE	4430285	86
SRR5911657	GRoot	H91		1	FALSE	3707135	86
SRR5911658	L3Tip	F7		1	FALSE	5593613	86
SRR5911659	L3Tip	H91		1	FALSE	5324450	86
SRR5911660	LMAN	H91		1	FALSE	6798026	86
SRR5911661	Kern	H84		1	FALSE	5711255	90
SRR5911662	GShoot	H91		1	FALSE	6875150	86
SRR5911663	LMAD	H91		1	FALSE	6293533	86
SRR5911664	LMAN	CML322		1	FALSE	5059320	86
SRR5911665	L3Base	CML322		1	FALSE	2689984	86
SRR5911666	GRoot	CML321		1	FALSE	5634984	86
SRR5911667	L3Base	CML321		1	FALSE	7165513	90
SRR5911668	Kern	CML314		1	FALSE	9526124	90
SRR5911669	GShoot	CML321		1	FALSE	5798147	86
SRR5911670	LMAD	CML322		1	FALSE	3599533	86
SRR5911671	GShoot	CML322		1	FALSE	3325819	86
SRR5911673	L3Tip	CML321		1	FALSE	6369163	90
SRR5911674	L3Tip	CI7		1	FALSE	6000501	86
SRR5911675	L3Base	CI7		1	FALSE	6800680	86
SRR5911676	L3Base	CO255		1	FALSE	5881050	86
SRR5911677	GRoot	CO255		1	FALSE	5109771	86
SRR5911678	Kern	CO255		1	FALSE	5542066	90
SRR5911679	L3Tip	CO255		1	FALSE	3969083	86
SRR5911680	LMAD	CI7		1	FALSE	7106418	85
SRR5911681	LMAN	CI7		1	FALSE	879714	86
SRR5911682	GRoot	CI7		1	FALSE	4321270	86
SRR5911683	GShoot	CI7		1	FALSE	3153466	86
SRR5911684	L3Base	F7		1	FALSE	7645460	86
SRR5911685	Kern	H91		1	FALSE	6278012	90
SRR5911686	Kern	F7		1	FALSE	6388583	90
SRR5911687	L3Tip	Ky226		1	FALSE	4764936	86
SRR5911688	L3Base	Ky226		1	FALSE	4391477	86
SRR5911689	L3Tip	K64		1	FALSE	6070702	86
SRR5911690	Kern	K64		1	FALSE	5324432	90
SRR5911691	GRoot	K64		1	FALSE	5917901	86
SRR5911692	L3Base	K64		1	FALSE	4361338	86
SRR5911693	GShoot	Ky226		1	FALSE	7242118	86
SRR5911694	GRoot	Ky226		1	FALSE	3768270	86
SRR5911695	LMAN	Ky226		1	FALSE	676545	86
SRR5911696	LMAD	Ky226		1	FALSE	6457031	86
SRR5911697	Kern	EP1		1	FALSE	5343170	90
SRR5911698	LMAN	F2834T		1	FALSE	7254395	86
SRR5911699	GShoot	EP1		1	FALSE	4916467	86
SRR5911700	GRoot	EP1		1	FALSE	2607939	86
SRR5911701	L3Base	EP1		1	FALSE	8331385	86
SRR5911702	L3Tip	EP1		1	FALSE	4913721	86
SRR5911703	L3Tip	E2558W		1	FALSE	5401296	86
SRR5911704	Kern	E2558W		1	FALSE	5289666	90
SRR5911705	LMAD	EP1		1	FALSE	7467969	86
SRR5911706	LMAN	EP1		1	FALSE	2022305	86
SRR5911707	GRoot	I137TN		1	FALSE	3409635	86
SRR5911708	GShoot	I137TN		1	FALSE	3907926	86
SRR5911710	L3Base	I137TN		1	FALSE	6376061	90
SRR5911711	Kern	I137TN		1	FALSE	5351812	90
SRR5911712	L3Tip	I137TN		1	FALSE	4827832	90
SRR5911713	GShoot	I205		1	FALSE	5234957	86
SRR5911714	LMAN	I205		1	FALSE	4887844	86
SRR5911715	L3Tip	I205		1	FALSE	6379582	86
SRR5911716	GRoot	I205		1	FALSE	6845652	86
SRR5911717	L3Base	CML69		1	FALSE	4598906	90
SRR5911718	LMAN	CML69		1	FALSE	7002216	86
SRR5911719	GRoot	CML69		1	FALSE	5008896	86
SRR5911720	GShoot	CML69		1	FALSE	5732882	86
SRR5911721	LMAN	CML77		1	FALSE	7746296	86
SRR5911722	Kern	CML69		1	FALSE	3782248	90
SRR5911723	L3Tip	CML69		1	FALSE	4261317	90
SRR5911725	GShoot	CML77		1	FALSE	6315012	86
SRR5911726	LMAD	CML77		1	FALSE	4778985	85
SRR5911727	L3Tip	H49		1	FALSE	6267126	86
SRR5911728	Kern	H49		1	FALSE	5653759	90
SRR5911729	LMAN	H84		1	FALSE	3602363	86
SRR5911730	GShoot	H84		1	FALSE	5984227	86
SRR5911731	LMAN	H49		1	FALSE	3889603	86
SRR5911732	GShoot	H49		1	FALSE	5160078	86
SRR5911733	GRoot	H49		1	FALSE	4832342	86
SRR5911734	L3Base	H49		1	FALSE	9811077	86
SRR5911735	GRoot	H84		1	FALSE	5253692	86
SRR5911736	L3Tip	H84		1	FALSE	5417927	86
SRR5911737	GShoot	H95		1	FALSE	4153342	86
SRR5911738	Kern	CI7		1	FALSE	4406888	90
SRR5911739	LMAD	CI90C		1	FALSE	5383413	85
SRR5911740	L3Base	IDS28		1	FALSE	5871134	86
SRR5911741	GShoot	CI90C		1	FALSE	7450128	86
SRR5911742	GRoot	CI90C		1	FALSE	6065359	86
SRR5911743	L3Tip	CI90C		1	FALSE	6441279	86
SRR5911744	L3Base	CI90C		1	FALSE	5071937	86
SRR5911745	Kern	CI90C		1	FALSE	5641398	90
SRR5911746	L3Tip	IA2132		1	FALSE	4723286	86
SRR5911747	GRoot	IA2132		1	FALSE	3961556	86
SRR5911748	GShoot	IA2132		1	FALSE	6804482	86
SRR5911749	LMAN	IA2132		1	FALSE	4158767	86
SRR5911750	GShoot	IDS28		1	FALSE	4573163	86
SRR5911751	LMAN	IDS28		1	FALSE	5441500	86
SRR5911752	Kern	IA2132		1	FALSE	2356778	90
SRR5911753	L3Base	IA2132		1	FALSE	3708959	86
SRR5911754	GRoot	CML258		1	FALSE	6533984	86
SRR5911755	L3Base	CML258		1	FALSE	4032266	86
SRR5911756	L3Base	CML254		1	FALSE	6565692	86
SRR5911757	GShoot	CML258		1	FALSE	4213263	86
SRR5911758	GRoot	CML254		1	FALSE	2201601	86
SRR5911759	L3Tip	CML254		1	FALSE	6975270	86
SRR5911760	L3Tip	CML247		1	FALSE	6515612	86
SRR5911761	GShoot	CML254		1	FALSE	3637027	86
SRR5911762	GRoot	CML247		1	FALSE	2225883	86
SRR5911763	L3Base	CML247		1	FALSE	9880968	86
SRR5911764	GShoot	K148		1	FALSE	2904824	86
SRR5911765	LMAD	K148		1	FALSE	4254683	86
SRR5911766	L3Tip	K148		1	FALSE	7252962	86
SRR5911767	GRoot	K148		1	FALSE	8689884	86
SRR5911768	Kern	Il14H		1	FALSE	6746859	90
SRR5911769	L3Base	Il14H		1	FALSE	5344739	86
SRR5911770	LMAN	K148		1	FALSE	8331007	86
SRR5911771	Kern	Il14H		2	FALSE	5462104	90
SRR5911772	Kern	K148		1	FALSE	4779272	90
SRR5911773	L3Base	K148		1	FALSE	6117661	86
SRR5911774	LMAD	CML333		1	FALSE	6306771	86
SRR5911775	L3Tip	CML332		1	FALSE	4327232	90
SRR5911777	L3Base	CML332		1	FALSE	4122894	90
SRR5911778	GRoot	CML332		1	FALSE	1488409	86
SRR5911779	GShoot	CML332		1	FALSE	5680000	86
SRR5911780	L3Base	CML331		1	FALSE	7687959	86
SRR5911781	L3Tip	CML331		1	FALSE	5892480	86
SRR5911782	GShoot	CML333		1	FALSE	3937448	86
SRR5911783	LMAN	CML333		1	FALSE	6441870	86
SRR5911784	LMAN	CI90C		1	FALSE	5936948	86
SRR5911785	GRoot	IDS28		1	FALSE	7930767	86
SRR5911786	LMAD	CI91B		1	FALSE	3551463	85
SRR5911787	LMAN	CI91B		1	FALSE	8767951	86
SRR5911788	LMAN	GA209		1	FALSE	5866036	86
SRR5911789	LMAD	GA209		1	FALSE	6184545	86
SRR5911790	GRoot	GA209		1	FALSE	5317631	86
SRR5911791	GShoot	GA209		1	FALSE	3987761	86
SRR5911792	L3Base	GA209		1	FALSE	5119805	86
SRR5911793	L3Tip	GA209		1	FALSE	6126701	86
SRR5911794	LMAD	GT112		1	FALSE	6522320	86
SRR5911795	Kern	GA209		1	FALSE	6225287	90
SRR5911796	GShoot	GT112		1	FALSE	4023921	86
SRR5911797	LMAN	GT112		1	FALSE	7287468	86
SRR5911798	GRoot	Hi27		1	FALSE	4568413	86
SRR5911799	L3Tip	Hi27		1	FALSE	6573746	86
SRR5911800	L3Base	Hi27		1	FALSE	3442334	86
SRR5911801	L3Tip	Hi27		2	FALSE	7766704	86
SRR5911802	L3Base	Hi27		2	FALSE	4472658	86
SRR5911803	Kern	Hi27		1	FALSE	5210082	90
SRR5911804	L3Tip	CO106		1	FALSE	3110423	86
SRR5911805	Kern	CO106		1	FALSE	7788009	90
SRR5911806	Kern	CMV3		1	FALSE	6955832	90
SRR5911807	LMAD	CO106		1	FALSE	6114929	86
SRR5911808	GRoot	CMV3		1	FALSE	7532988	86
SRR5911809	L3Tip	CMV3		1	FALSE	6498251	86
SRR5911810	GRoot	CO106		1	FALSE	3934657	86
SRR5911811	L3Base	CO106		1	FALSE	3973326	86
SRR5911812	LMAN	CO106		1	FALSE	3570121	86
SRR5911813	GShoot	CO106		1	FALSE	5263482	86
SRR5911814	GShoot	CML264		1	FALSE	4495287	86
SRR5911815	L3Tip	CML261		1	FALSE	8906609	86
SRR5911816	L3Base	CML261		1	FALSE	6725458	86
SRR5911817	GRoot	CML261		1	FALSE	1655508	86
SRR5911818	GShoot	CML261		1	FALSE	395590	86
SRR5911819	LMAN	CML261		1	FALSE	2765574	86
SRR5911820	LMAD	CML261		1	FALSE	7631279	86
SRR5911821	L3Tip	CML258		1	FALSE	3292698	86
SRR5911822	LMAD	CML277		1	FALSE	9278443	86
SRR5911823	GRoot	CML264		1	FALSE	3619113	86
SRR5911824	LMAN	CML154Q		1	FALSE	4825526	86
SRR5911825	GShoot	CML154Q		1	FALSE	6661735	86
SRR5911826	L3Base	CML14		1	FALSE	4320059	86
SRR5911827	LMAD	CML154Q		1	FALSE	6180209	85
SRR5911828	L3Base	CML154Q		1	FALSE	6756526	86
SRR5911829	Kern	CML154Q		1	FALSE	7386677	90
SRR5911830	GRoot	CML154Q		1	FALSE	4240465	86
SRR5911831	L3Tip	CML154Q		1	FALSE	6169572	86
SRR5911832	LMAD	CML157Q		1	FALSE	4850558	86
SRR5911833	LMAN	CML157Q		1	FALSE	8089713	86
SRR5911834	L3Base	CML157Q		1	FALSE	5720172	86
SRR5911835	L3Tip	CML157Q		1	FALSE	6467557	86
SRR5911836	GShoot	CML157Q		1	FALSE	6032507	86
SRR5911837	GRoot	CML157Q		1	FALSE	4388111	86
SRR5911838	LMAN	CML158Q		1	FALSE	5777173	86
SRR5911839	GShoot	CML158Q		1	FALSE	4386652	86
SRR5911840	Kern	CML157Q		1	FALSE	3943673	90
SRR5911841	LMAD	CML158Q		1	FALSE	1322967	86
SRR5911842	GRoot	CML158Q		1	FALSE	4283482	86
SRR5911843	L3Base	CML158Q		1	FALSE	4038482	86
SRR5911844	LMAN	Ki11		1	FALSE	6130156	86
SRR5911845	LMAD	Ki11		1	FALSE	7586029	86
SRR5911846	LMAD	Ky228		1	FALSE	11179040	85
SRR5911847	Kern	Ky226		1	FALSE	4657299	90
SRR5911848	GShoot	Ky228		1	FALSE	4802670	86
SRR5911849	LMAN	Ky228		1	FALSE	6154443	86
SRR5911850	L3Base	Ky228		1	FALSE	8182596	86
SRR5911851	GRoot	Ky228		1	FALSE	3223710	86
SRR5911852	Kern	Ky228		1	FALSE	5524203	90
SRR5911853	L3Tip	Ky228		1	FALSE	5551683	86
SRR5911854	GRoot	F6		1	FALSE	3426837	86
SRR5911855	GShoot	F6		1	FALSE	7952907	86
SRR5911856	L3Base	F2834T		1	FALSE	5037596	86
SRR5911857	LMAD	F2834T		1	FALSE	5871113	86
SRR5911858	GRoot	F2834T		1	FALSE	6015277	86
SRR5911859	GShoot	F2834T		1	FALSE	5894715	86
SRR5911860	LMAN	F6		1	FALSE	7993864	86
SRR5911861	LMAD	F6		1	FALSE	6506015	86
SRR5911862	Kern	F2834T		1	FALSE	5503825	90
SRR5911863	L3Tip	F2834T		1	FALSE	1756896	86
SRR5911864	LMAD	H99		1	FALSE	5734593	86
SRR5911865	GRoot	Ill		1	FALSE	4963544	86
SRR5911866	L3Base	Ill		1	FALSE	6475768	86
SRR5911867	L3Tip	IDS91		1	FALSE	5535651	86
SRR5911868	L3Base	IDS91		1	FALSE	6752744	86
SRR5911869	Kern	IDS91		1	FALSE	5644566	90
SRR5911870	GShoot	Ill_Hy		1	FALSE	5751100	86
SRR5911871	Kern	IDS69		1	FALSE	5172171	90
SRR5911872	LMAN	IDS91		1	FALSE	4428470	86
SRR5911873	GShoot	IDS91		1	FALSE	4877286	86
SRR5911874	GRoot	IDS91		1	FALSE	5551671	86
SRR5911875	L3Base	CML61		1	FALSE	7403470	86
SRR5911876	LMAD	CML69		1	FALSE	4581392	86
SRR5911877	GShoot	CML61		1	FALSE	2200308	86
SRR5911878	L3Tip	CML61		1	FALSE	6692772	86
SRR5911879	L3Base	CML5		1	FALSE	9013785	86
SRR5911880	GShoot	CML52		1	FALSE	4344084	86
SRR5911881	GShoot	CML5		1	FALSE	4686327	86
SRR5911882	L3Tip	CML5		1	FALSE	5285065	86
SRR5911884	L3Tip	CML45		1	FALSE	6184111	90
SRR5911885	Kern	GT112		1	FALSE	5424060	90
SRR5911886	L3Base	GT112		1	FALSE	3734494	86
SRR5911887	L3Tip	GT112		1	FALSE	5050309	86
SRR5911888	GRoot	GT112		1	FALSE	5078303	86
SRR5911889	L3Base	H105W		1	FALSE	5475434	86
SRR5911890	GRoot	H105W		1	FALSE	4964592	86
SRR5911891	GShoot	H105W		1	FALSE	5794227	86
SRR5911892	LMAN	H105W		1	FALSE	4196791	86
SRR5911893	Kern	H105W		1	FALSE	5478239	90
SRR5911894	L3Tip	H105W		1	FALSE	6500712	86
SRR5911895	L3Base	D940Y		1	FALSE	4824631	86
SRR5911896	GRoot	D940Y		1	FALSE	1612228	86
SRR5911897	GShoot	D940Y		1	FALSE	9097020	86
SRR5911898	LMAN	D940Y		1	FALSE	9966109	86
SRR5911899	LMAD	D940Y		1	FALSE	5684086	86
SRR5911900	Kern	CI91B		1	FALSE	4400009	90
SRR5911901	L3Base	CI91B		1	FALSE	7541638	86
SRR5911902	L3Tip	CI91B		1	FALSE	7493847	86
SRR5911903	GRoot	CI91B		1	FALSE	3653137	86
SRR5911904	GShoot	CI91B		1	FALSE	4440922	86
SRR5911905	LMAN	CML220		1	FALSE	7428086	86
SRR5911906	LMAD	CML220		1	FALSE	7119416	86
SRR5911907	GShoot	CML218		1	FALSE	4189687	86
SRR5911908	LMAN	CML218		1	FALSE	7868929	86
SRR5911909	LMAD	CML218		1	FALSE	6453007	86
SRR5911910	L3Tip	CML158Q		1	FALSE	5410817	86
SRR5911911	Kern	CML218		1	FALSE	5469170	90
SRR5911912	L3Tip	CML218		1	FALSE	8412149	86
SRR5911913	L3Base	CML218		1	FALSE	3335367	86
SRR5911914	GRoot	CML218		1	FALSE	4695926	86
SRR5911915	LMAD	K4		1	FALSE	6573663	85
SRR5911916	LMAN	K4		1	FALSE	6387910	86
SRR5911917	GShoot	K4		1	FALSE	3648442	86
SRR5911918	GRoot	K4		1	FALSE	2733734	86
SRR5911919	L3Base	K4		1	FALSE	4220025	86
SRR5911920	L3Tip	K4		1	FALSE	6539124	86
SRR5911921	Kern	K4		1	FALSE	8687901	90
SRR5911922	LMAN	K55		1	FALSE	5709569	86
SRR5911924	L3Base	K55		1	FALSE	5901180	86
SRR5911925	GShoot	CML328		1	FALSE	3687026	86
SRR5911926	GRoot	CML328		1	FALSE	3609467	86
SRR5911927	Kern	CML323		1	FALSE	7471629	90
SRR5911928	LMAN	CML328		1	FALSE	4359680	85
SRR5911929	LMAD	CML331		1	FALSE	8222643	86
SRR5911930	LMAN	CML331		1	FALSE	3465144	86
SRR5911931	L3Base	CML328		1	FALSE	2701530	86
SRR5911932	L3Tip	CML328		1	FALSE	4567542	86
SRR5911933	GShoot	CML331		1	FALSE	5400538	86
SRR5911934	GRoot	CML331		1	FALSE	3889918	86
SRR5911935	Kern	HP301		1	FALSE	512644	90
SRR5911936	L3Tip	HP301		1	FALSE	6124374	86
SRR5911937	L3Base	HP301		1	FALSE	3713575	86
SRR5911938	GRoot	HP301		1	FALSE	6818381	86
SRR5911939	GShoot	HP301		1	FALSE	4074632	86
SRR5911940	LMAD	HP301		1	FALSE	4794383	86
SRR5911941	LMAN	HP301		1	FALSE	7197611	86
SRR5911942	Kern	H99		1	FALSE	4752079	90
SRR5911943	LMAN	Hi27		1	FALSE	6967693	86
SRR5911944	LMAD	Hi27		1	FALSE	6998801	86
SRR5911945	GShoot	CMV3		1	FALSE	3863924	86
SRR5911946	LMAN	CMV3		1	FALSE	5263797	86
SRR5911947	LMAN	CML92		1	FALSE	6239976	86
SRR5911948	Kern	CML91		1	FALSE	5652692	90
SRR5911949	GRoot	CML92		1	FALSE	5021539	86
SRR5911950	GShoot	CML92		1	FALSE	7667753	86
SRR5911951	L3Tip	CML92		1	FALSE	5488388	86
SRR5911952	L3Base	CML92		1	FALSE	2341780	86
SRR5911953	LMAD	CMV3		1	FALSE	4689417	86
SRR5911954	Kern	CML92		1	FALSE	10424306	90
SRR5911955	LMAD	DE811		1	FALSE	6428224	85
SRR5911956	LMAN	CML277		1	FALSE	6672115	86
SRR5911957	GShoot	CML277		1	FALSE	5953466	86
SRR5911958	GRoot	CML277		1	FALSE	4290993	86
SRR5911959	L3Base	CML277		1	FALSE	4737716	90
SRR5911961	L3Tip	CML277		1	FALSE	4948994	90
SRR5911962	GShoot	CML281		1	FALSE	4616919	86
SRR5911963	L3Tip	CML281		1	FALSE	7049806	86
SRR5911964	L3Base	CML281		1	FALSE	8002471	86
SRR5911965	GShoot	CML287		1	FALSE	4825470	86
SRR5911966	L3Tip	IDS28		1	FALSE	4819456	86
SRR5911967	Kern	IDS28		1	FALSE	4378004	90
SRR5911968	LMAD	Ki14		1	FALSE	4108295	86
SRR5911969	GShoot	Ki14		1	FALSE	5270250	86
SRR5911970	GRoot	Ki14		1	FALSE	4909376	86
SRR5911971	LMAN	Ki14		1	FALSE	4543971	86
SRR5911972	GShoot	Ki11		1	FALSE	5132555	86
SRR5911973	GRoot	Ki11		1	FALSE	1386526	86
SRR5911974	L3Base	Ki11		1	FALSE	5709191	86
SRR5911975	L3Tip	Ki11		1	FALSE	5376346	86
SRR5911976	GShoot	KUI2021		1	FALSE	5556752	86
SRR5911977	GShoot	KUI2021		2	FALSE	4083823	86
SRR5911979	L3Tip	DE1		1	FALSE	4161918	90
SRR5911980	GRoot	DE1		1	FALSE	7750676	86
SRR5911981	L3Base	DE1		1	FALSE	4531399	90
SRR5911982	LMAN	DE1		1	FALSE	4422450	86
SRR5911983	GShoot	DE1		1	FALSE	7106349	86
SRR5911984	L3Tip	D940Y		1	FALSE	7355067	86
SRR5911985	Kern	D940Y		1	FALSE	5970402	90
SRR5911986	Kern	DE1		1	FALSE	4958017	90
SRR5911987	LMAN	DE811		1	FALSE	4954232	86
SRR5911988	LMAN	Il101T		1	FALSE	6329109	86
SRR5911989	L3Base	Ia5125		1	FALSE	5809401	86
SRR5911990	GShoot	DE811		1	FALSE	4610383	86
SRR5911991	LMAD	Ia5125		1	FALSE	5177525	86
SRR5911992	LMAD	IllHy		1	FALSE	5588093	85
SRR5911993	LMAN	IllHy		1	FALSE	7285909	86
SRR5911994	L3Tip	Ill		1	FALSE	5455117	86
SRR5911995	L3Tip	Ia5125		1	FALSE	6243520	86
SRR5911996	GRoot	Ia5125		1	FALSE	6656325	86
SRR5911997	GShoot	Ia5125		1	FALSE	4808517	86
SRR5911998	LMAN	Ia5125		1	FALSE	5038194	86
SRR5911999	L3Base	CML45		1	FALSE	6156244	90
SRR5912000	GRoot	CML45		1	FALSE	5318135	86
SRR5912001	L3Base	CML38		1	FALSE	8765960	86
SRR5912002	L3Tip	CML38		1	FALSE	5012679	86
SRR5912003	GShoot	CML45		1	FALSE	5966589	86
SRR5912004	Kern	CML38		1	FALSE	7955241	90
SRR5912005	LMAN	CML38		1	FALSE	6673335	86
SRR5912006	LMAD	CML38		1	FALSE	5333839	86
SRR5912007	GRoot	CML38		1	FALSE	884358	86
SRR5912008	GShoot	CML38		1	FALSE	4099226	86
SRR5912009	LMAD	I137TN		1	FALSE	5373524	85
SRR5912010	L3Base	H99		1	FALSE	6404064	86
SRR5912011	L3Tip	H99		1	FALSE	5907521	86
SRR5912012	GShoot	H99		1	FALSE	7103501	86
SRR5912013	GRoot	H99		1	FALSE	2215902	86
SRR5912014	LMAN	I137TN		1	FALSE	5123031	86
SRR5912015	LMAN	H99		1	FALSE	3424844	86
SRR5912016	L3Tip	H95		1	FALSE	8685914	86
SRR5912017	Kern	H95		1	FALSE	6123226	90
SRR5912018	GRoot	H95		1	FALSE	5093500	86
SRR5912019	L3Base	H95		1	FALSE	8681137	86
SRR5912020	GShoot	Hi27		1	FALSE	4062315	86
SRR5912021	GRoot	Hi27		2	FALSE	4209477	86
SRR5912022	L3Base	CML314		1	FALSE	3142731	86
SRR5912023	L3Tip	CML314		1	FALSE	4590541	86
SRR5912024	L3Base	CML311		1	FALSE	4905677	90
SRR5912025	GShoot	CML311		1	FALSE	5622209	86
SRR5912026	L3Tip	CML311		1	FALSE	5776774	90
SRR5912028	LMAN	CML314		1	FALSE	8377624	86
SRR5912029	LMAD	CML314		1	FALSE	9194553	86
SRR5912030	GRoot	CML314		1	FALSE	2399415	86
SRR5912031	GShoot	CML314		1	FALSE	12249647	86
SRR5912032	LMAN	CO255		1	FALSE	6578843	86
SRR5912033	GShoot	CO255		1	FALSE	7543601	86
SRR5912034	GShoot	CO125		1	FALSE	5180567	86
SRR5912035	GRoot	CO125		1	FALSE	2863787	86
SRR5912036	LMAD	CO125		1	FALSE	5727870	86
SRR5912037	LMAN	CO125		1	FALSE	4025907	86
SRR5912038	Kern	CO125		1	FALSE	5801785	90
SRR5912039	LMAD	CO255		1	FALSE	7083301	86
SRR5912040	L3Base	CO125		1	FALSE	4697494	86
SRR5912041	L3Tip	CO125		1	FALSE	5915690	86
SRR5912042	Kern	CML220		1	FALSE	7613698	90
SRR5912043	LMAD	CML228		1	FALSE	6717546	86
SRR5912044	LMAN	CML228		1	FALSE	3824814	86
SRR5912045	GShoot	CML228		1	FALSE	6308591	86
SRR5912046	GShoot	CML220		1	FALSE	4855655	86
SRR5912047	GRoot	CML220		1	FALSE	4773599	86
SRR5912048	L3Base	CML220		1	FALSE	6378850	86
SRR5912049	L3Tip	CML220		1	FALSE	4512548	86
SRR5912050	GRoot	CML228		1	FALSE	6343732	86
SRR5912051	L3Base	CML228		1	FALSE	3695074	90
SRR5912052	GShoot	K64		1	FALSE	3321979	86
SRR5912053	LMAN	K64		1	FALSE	4607055	86
SRR5912054	LMAD	K64		1	FALSE	5503856	85
SRR5912055	Kern	K55		1	FALSE	6197137	90
SRR5912056	L3Tip	K55		1	FALSE	6886758	86
SRR5912057	L3Base	K55		2	FALSE	6437140	86
SRR5912058	GRoot	K55		1	FALSE	3991963	86
SRR5912059	GShoot	K55		1	FALSE	6633598	86
SRR5912060	GShoot	K55		2	FALSE	3784446	86
SRR5912061	LMAD	K55		1	FALSE	5207102	86
SRR5912062	Kern	CML322		1	FALSE	5366414	90
SRR5912063	L3Tip	CML322		1	FALSE	7354161	86
SRR5912065	LMAD	CML323		1	FALSE	4708304	86
SRR5912066	LMAN	CML323		1	FALSE	6991427	86
SRR5912067	L3Base	CML323		1	FALSE	6993939	86
SRR5912068	GRoot	CML323		1	FALSE	4828440	86
SRR5912069	GShoot	CML323		1	FALSE	3338341	86
SRR5912070	L3Tip	CML323		1	FALSE	8691465	86
SRR5912071	L3Base	CML323		2	FALSE	5485614	86
SRR5912072	LMAD	I29		1	FALSE	4668835	86
SRR5912073	LMAN	I29		1	FALSE	2323337	86
SRR5912074	L3Base	I205		1	FALSE	6155253	86
SRR5912075	Kern	I205		1	FALSE	5429688	90
SRR5912076	L3Tip	I29		1	FALSE	3293665	86
SRR5912077	L3Base	I29		1	FALSE	2560545	86
SRR5912078	GShoot	I29		1	FALSE	6113525	86
SRR5912079	GRoot	I29		1	FALSE	4987263	86
SRR5912080	Kern	I29		1	FALSE	6836361	90
SRR5912081	LMAD	IA2132		1	FALSE	4323695	86
SRR5912082	LMAD	CML91		1	FALSE	1690067	86
SRR5912083	LMAN	CML91		1	FALSE	3852512	86
SRR5912084	GShoot	CML91		1	FALSE	4438033	86
SRR5912085	GRoot	CML91		1	FALSE	5518765	86
SRR5912086	GRoot	CML77		1	FALSE	1874466	86
SRR5912087	L3Tip	CML77		1	FALSE	5380584	86
SRR5912088	L3Base	CML77		1	FALSE	4498748	86
SRR5912089	Kern	CML77		1	FALSE	6103195	90
SRR5912090	L3Tip	CML91		1	FALSE	7856329	86
SRR5912091	L3Base	CML91		1	FALSE	5285950	86
SRR5912092	GShoot	Ki21		1	FALSE	6543040	86
SRR5912093	LMAN	Ki21		1	FALSE	5911133	86
SRR5912094	LMAD	Ki21		1	FALSE	6795740	85
SRR5912095	GRoot	KUI2021		1	FALSE	3361894	86
SRR5912096	Kern	Ki21		1	FALSE	8961340	90
SRR5912097	L3Base	Ki21		1	FALSE	5640981	86
SRR5912098	L3Tip	Ki21		1	FALSE	6145835	86
SRR5912099	GRoot	Ki21		1	FALSE	1878703	86
SRR5912100	GRoot	Ki43		1	FALSE	5019506	86
SRR5912101	GShoot	Ki43		1	FALSE	4287315	86
SRR5912102	Kern	DE811		1	FALSE	5395385	90
SRR5912103	L3Base	DE811		1	FALSE	3569733	86
SRR5912104	LMAD	E2558W		1	FALSE	7766370	86
SRR5912105	LMAN	E2558W		1	FALSE	4700413	85
SRR5912106	L3Base	IDS69		1	FALSE	4275599	86
SRR5912107	L3Tip	IDS69		1	FALSE	6155295	86
SRR5912108	L3Tip	DE811		1	FALSE	2950248	86
